Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Angola,AGO,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,..,..,14469497023,21617355495,26725323166,32308396712,35250176070,38369148954,41670562901,45774849989,51163000466,..
Angola,AGO,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,..,..,5.68022E+11,8.48622E+11,1.04914E+12,1.26832E+12,1.3838E+12,1.50624E+12,1.63584E+12,1.79696E+12,2.00848E+12,..
Angola,AGO,Final consumption expenditure (current US$),NE.CON.TOTL.CD,6666666667,5286371077,18291928154,32408564828,47905095537,64298775758,55360732511,66534706272,72512027408,87223653855,92942628389,..
Angola,AGO,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,200,53078042300,1.47009E+12,2.48594E+12,3.59448E+12,5.1007E+12,5.08797E+12,6.24992E+12,6.92258E+12,8.41868E+12,9.13649E+12,..
Angola,AGO,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,10000000000,5518368563,18291928154,32408577865,47905095537,64298775758,55360732511,66534716918,72512016933,87223664215,90410849335,..
Angola,AGO,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,0.234865204,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-3.348,9.623866313,-0.090249623,-1.477847133,1.994546475,2.921218159,-3.913151649,-2.904236437,-5.980456107,-5.734403489,..,..
Angola,AGO,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.GD.ZS,..,..,0.456059816,1.508351091,3.052628247,0.008945434,1.625336291,2.009916927,2.376206316,4.867916863,..,..
Angola,AGO,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,228299945.9,1805123607,890672963.9,-2198545055,4567640566,5116413414,9638709259,13164177546,..,..
Angola,AGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2539.884084,2482.660549,4614.590787,5613.232162,6298.012409,6284.274866,6360.848955,6524.481181,6755.170619,7083.903435,7227.440771,..
Angola,AGO,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,3333333333,3880608575,7710798382,9235244722,14421586399,13214726169,14563152272,20313515499,24473426604,24722125310,27214468224,..
Angola,AGO,GINI index (World Bank estimate),SI.POV.GINI,..,58.64,..,..,42.66,..,..,..,..,..,..,..
Angola,AGO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,4.58594E+11,1.40831E+12,1.80128E+12,2.24511E+12,1.75992E+12,2.40121E+12,2.79569E+12,3.22998E+12,3.18928E+12,3.52194E+12,..
Angola,AGO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,0,39.55516456,56.22840394,46.38680849,43.09077472,14.82750358,32.87239989,36.09550743,37.13282237,29.75077804,31.19451111,..
Angola,AGO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,-34.10433333,21.44548897,40.53596034,33.08159111,26.2958191,4.808279187,22.00524119,24.16474356,25.05714929,18.46636229,..,..
Angola,AGO,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,-51.1565,26.28474555,47.82319505,37.99778263,31.50913323,5.314701235,24.5420103,27.03667911,28.01180831,20.4215737,..,..
Angola,AGO,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,3333333333,1405762503,10581129772,23173320105,33483509138,51084049589,40797580239,46221190773,48038600804,62501528545,65728160165,..
Angola,AGO,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,6666666667,1637759988,10581129772,23173333142,33483509138,51084049589,40797580239,46221201419,48038590329,62501538905,63196381111,..
Angola,AGO,Income share held by fourth 20%,SI.DST.04TH.20,..,19.69,..,..,21.81,..,..,..,..,..,..,..
Angola,AGO,Income share held by highest 10%,SI.DST.10TH.10,..,44.74,..,..,32.37,..,..,..,..,..,..,..
Angola,AGO,Income share held by highest 20%,SI.DST.05TH.20,..,61.86,..,..,48.64,..,..,..,..,..,..,..
Angola,AGO,Income share held by lowest 10%,SI.DST.FRST.10,..,0.6,..,..,2.18,..,..,..,..,..,..,..
Angola,AGO,Income share held by second 20%,SI.DST.02ND.20,..,5.66,..,..,9.63,..,..,..,..,..,..,..
Angola,AGO,Income share held by third 20%,SI.DST.03RD.20,..,10.79,..,..,14.52,..,..,..,..,..,..,..
Angola,AGO,"Industry, value added (current US$)",NV.IND.TOTL.CD,3333333333,6584533555,28215607789,40240310480,56809468898,44576083735,49424899595,64680270081,71252672900,71768457098,79096600555,..
Angola,AGO,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,1578000000,3040000000,8777600000,13661000000,20982000000,22659900000,16666870000,20228400000,23716900000,26343961237,28320000000,..
Sudan,SDN,"Population, total",SP.POP.TOTL,20008804,28079664,32809056,33637960,34470138,35297298,36114885,36918193,37712420,38515095,39350274,..
Sudan,SDN,Surface area (sq. km),AG.SRF.TOTL.K2,2505810,2505810,2505810,2505810,2505810,2505810,2505810,1879357.5,1879357.5,1879357.5,1879357.5,..
Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,10.84637795,14.63495918,17.36309554,17.86761574,18.3833064,18.9059234,19.43239057,19.96141204,20.49370497,21.03068392,21.57468771,..
Sudan,SDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,13641142435,11239001709,29143934833,37303505683,47038303641,50852549078,55349769678,59585247740,62113683177,64289693906,67278402201,..
Sudan,SDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,530,320,710,880,1080,1130,1200,1410,1650,1670,1710,..
Sudan,SDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,26849928168,57976349837,1.00357E+11,1.13903E+11,1.25438E+11,1.29475E+11,1.35153E+11,1.40669E+11,1.40375E+11,1.4671E+11,1.54396E+11,..
Sudan,SDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1040,1670,2430,2680,2870,2880,2930,3340,3720,3810,3920,..
Sudan,SDN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,6.81,..,..,..,..,..,..
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.153,5.444,4.956,4.873,4.792,4.713,4.637,4.563,4.491,4.42,..,..
Sudan,SDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,105.4364,115.5174,109.0698,106.617,102.0868,97.5566,93.0264,88.4962,83.966,79.994,76.022,..
Sudan,SDN,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,8.7,..,7.6,..,..,..,9,..,..,..,..,..
Sudan,SDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,69.4,..,28.8,..,..,..,23.1,..,..,..,..,..
Sudan,SDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,127.5,105.9,89.3,87,84.7,82.4,80.2,78.2,76.3,74.2,72.2,70.1
Sudan,SDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,67.13127899,66.63523102,72.03024292,71.46308899,70.79080963,68.6208725,70.02446747,..,..,..
Sudan,SDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,36.1782608,35.46529007,37.49473953,41.44221115,41.70814133,36.98088074,40.74250031,..,..,..
Sudan,SDN,Forest area (sq. km),AG.LND.FRST.K2,763814,704910,701658,701116,700574,700032,699490,550752.1,..,..,..,..
Sudan,SDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.174851893,4.178792397,4.178538329,4.178538329,4.178538329,4.178538329,7.075234823,..,..,..,..,..
Sudan,SDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,673.25,673.25,..,..
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,412.4554916,382.6424223,389.9966343,366.495542,361.772076,363.8870774,361.6413292,351.7715947,342.129388,..,..,..
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.215714303,0.159133714,0.278837922,0.308883977,0.318940846,0.343430682,0.341750839,0.349548724,..,..,..,..
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,49.74584993,62.40534411,84.25703583,90.54622292,98.42317781,112.8216056,131.0552689,141.6453441,156.9423377,..,..,..
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,12408647541,12257299147,35821858788,45898948564,54527549894,53149439465,65634083050,67326793943,62689620777,66480692535,73815376185,..
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.470053776,6.345867769,10.064308,11.52191017,7.80196299,3.241847734,3.469335244,-1.967729268,-2.214703047,3.308186182,3.079559627,..
Sudan,SDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,66.23558835,9.853136581,9.376786713,6.669433834,14.24958426,3.959476657,19.58075259,21.00158062,27.58541502,36.66222729,29.90988985,..
Sudan,SDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,40.57702215,42.17040829,29.80847144,26.67806623,25.80120701,26.26215415,24.61371704,25.43847934,28.75746858,29.16142882,29.23437198,..
Sudan,SDN,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,15.26120556,20.81427365,27.76335931,30.61909059,33.41518488,24.55897692,28.42417647,27.35184807,22.43357408,20.89776146,20.37515374,..
Sudan,SDN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,44.16184098,37.01531839,42.42816924,42.70284318,40.78360812,49.17886893,46.96210649,47.20967258,48.80895735,49.94080972,50.39047428,..
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.021389103,15.98455706,19.07366275,21.88656041,24.09553566,15.96880633,19.74349819,17.5676328,10.018752,9.583362578,9.06950147,..
Sudan,SDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.066066433,13.4196774,26.67125135,22.6665105,19.58951626,19.99823889,17.23211117,15.54403895,16.84620038,16.13887973,12.58700766,..
Sudan,SDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,11.19658091,24.88803086,28.9223321,27.59189818,24.57526778,24.49589499,23.04572191,21.57810933,20.79894336,21.17306123,18.2963506,..
Sudan,SDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,21.68714969,8.913569824,21.07532767,20.10072215,17.93120684,21.74571137,22.03057239,23.74043882,27.19747796,23.95043527,20.93997623,..
Sudan,SDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.576204458,4.791175505,4.29113043,..,..,..,..,..,..,..,..,..
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0.067275601,11.89555131,20.3550956,28.95430467,36.11230146,41.544029,68.77724454,74.36035887,72.85231291,72.19898961,..
Sudan,SDN,Internet users (per 100 people),IT.NET.USER.P2,0,0.025785032,..,8.66,..,..,16.7,17.30391318,21,22.7,24.64,..
Sudan,SDN,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,..,..,33.33333333,36.66666667,35.55555556,42.22222222,44.44444444,44.44444444,43.33333333,40,43.33333333,..
Sudan,SDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,7.994424829,27.41223788,38.33134423,38.46329938,38.5531058,33.76874748,32.67931691,28.10917748,21.60089155,25.57778259,20.04324948,..
Sudan,SDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,100,173.1320619,179.8564208,224.2501453,165.2060276,197.7621043,235.3913891,..,..,..,..
Sudan,SDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14761956000,16084736000,18562590000,19633393000,20279672000,21128009000,22233278000,21146352000,21793466000,22415539000,..,..
Sudan,SDN,Net migration,SM.POP.NETM,..,..,..,-500000,..,..,..,..,-800000,..,..,..
Sudan,SDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,61900001.53,640799987.8,800828762,999710750.1,1590626089,1394395643,1100122399,441931223.8,401482586.7,424392083.5,342784464.9,..
Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-31130000,392200000,1841833814,1504379838,1653120315,1726298403,2063730998,2313694286,2207812384,1687884179,1277366367,..
Sudan,SDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,848240000,224650000,2048370000,2120590000,2566430000,2350910000,2058730000,1099040000,975110000,1163120000,..,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.61566,25.45585,..,..,..,..,29,..,32.56256,..,..,..
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,6.360113,10.28065,..,..,..,..,15,..,17.7546,..,..,..
Sudan,SDN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,63.17782359,56.98075771,..,..,..,..,57.31652763,..,62.10786959,..,..,..
Sudan,SDN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,58515240644,56710674302,59734631909,..,..
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,1387.49646,1503.766513,1550.940791,..,..
Sudan,SDN,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,664757113.5,1087517046,2811722064,3225797230,3730860417,821235313.7,948657099.1,1054799632,961559115.8,997872380.8,..,..
Sudan,SDN,Age dependency ratio (% of working-age population),SP.POP.DPND,93.80180707,87.66056849,85.67948365,85.06417341,84.26165842,83.37960083,82.46675118,81.66285051,80.84055203,79.97652437,79.0376613,..
Sudan,SDN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,1.073111214,0.857153314,1.150711788,1.047900894,..,1.363651421,..,..,..,..
Sudan,SDN,Agricultural land (sq. km),AG.LND.AGRI.K2,1229100,1315750,1360530,1366150,1366980,1361770,1362450,1086788,1127020,..,..,..
Sudan,SDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.72979798,55.3766835,57.26136364,57.49789562,57.53282828,57.31355219,57.34217172,45.74023569,47.43350168,..,..,..
Sudan,SDN,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,4841803279,4986535756,10072581525,11555693071,13363614212,13112185475,15299658128,16400248458,17501095844,18760876263,21085507548,..
Sudan,SDN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,0.471336756,1.052858996,1.49385517,1.940020816,3.296293019,3.511975591,3.90030243,4.157566194,..,..
Sudan,SDN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,1712,..,..,..,..,250,..,250,..
Sudan,SDN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.743,39.762,37.016,36.444,35.886,35.352,34.85,34.379,33.931,33.499,..,..
Sudan,SDN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,19.13425,..,..,12.5,..,..,..,..,..,..,..
Sudan,SDN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,81.77629794,81.6611722,71.54516073,68.24638881,66.47306149,66.10718354,65.80636877,67.06350553,68.33384146,..,..,..
Sudan,SDN,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,0,542787000,0,0,0,0,0,0,0,0,..,..
Sudan,SDN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,2.297089476,2.284704022,2.276594351,2.387717927,2.788054007,2.88029139,2.921781326,3.110135153,..,..
Sudan,SDN,Compensation of employees (current LCU),GC.XPN.COMP.CN,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Consumer price index (2010 = 100),FP.CPI.TOTL,0.234030024,41.67032687,64.31122817,69.44070684,79.37525023,88.30381205,100,122.1121207,167.7739517,218.0366895,298.5091558,..
Sudan,SDN,Cost to export (US$ per container),IC.EXP.COST.CD,..,..,1870,1700,2050,2050,2050,2050,2050,2050,2630,..
Sudan,SDN,Cost to import (US$ per container),IC.IMP.COST.CD,..,..,1970,2300,2900,2900,2900,2900,2900,2900,3400,..
Sudan,SDN,Coverage (%) - All Labor Market,per_lm_alllm.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,40.35,73.38,104.92,102.85,99.8,105.92,92.83,109.74,97.5,122.86,..,..
Sudan,SDN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,-18.13376052,-7.837112031,-6.590929875,-9.269283316,-2.628769416,-1.991798677,-9.789116254,-8.119199616,-6.568879844,..
Sudan,SDN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Employment in services, female (% of female employment)",SL.SRV.EMPL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,11398362407,16686338096,25401007544,25912861762,26317718242,27414127588,28857777624,28636841047,27523344261,28479993456,29013433827,..
Sudan,SDN,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,8401905200,12299752000,18723466560,19100762040,19399187870,20207367770,21271504030,21108648340,20287873030,20993033610,21386240570,..
Sudan,SDN,Final consumption expenditure (current US$),NE.CON.TOTL.CD,11204918033,9666847359,29782177923,35437692823,40567935561,44104338606,50799241080,53125221581,55231754852,57548856461,63649329017,..
Sudan,SDN,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,136700000,24855639600,64672992000,71445932500,84793591000,1.01508E+11,1.17143E+11,1.41665E+11,1.97341E+11,2.73746E+11,3.65148E+11,..
Sudan,SDN,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,11397106557,8892313780,28182939287,33592546302,38670236519,42271629410,48859908953,51436523873,53930943554,56762848001,62906316582,..
Sudan,SDN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..,17.26754317,5.575285425,..,2.945844586,5.563862649,3.757755051,6.681054759,..,..,..,..
Sudan,SDN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..,22.7338504,11.90470983,5.263187837,7.484370796,14.92981916,25.87418931,17.97740543,..,..,..,..
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.250873432,3.1997261,5.141647799,3.277591068,3.031715745,3.248008672,3.144297752,3.436513386,3.521814866,2.538908839,1.73048819,..
Sudan,SDN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,-1841833814,-1504379838,-1653120315,-1726298403,-2063730998,-2313694286,-2207812384,-1687884179,-1277366367,..
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1133.188723,1769.65285,2591.937501,2883.714017,3080.764711,3116.203085,3175.273939,3478.252239,3871.816338,3974.901731,4068.859769,..
Sudan,SDN,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,717213114.8,1112700405,4945054378,6626029116,6571107429,6633735823,7008531332,6955286821,5477835643,5213855079,4969640453,..
Sudan,SDN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,35.29,..,..,..,..,..,..
Sudan,SDN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,8409487126,16104318187,20439058588,23222323355,25214070136,23371960321,26307805838,25720076882,22045150023,23592893111,24432996171,..
Sudan,SDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.151903584,27.45291052,21.32474349,26.81194809,29.08128718,20.46646242,25.55710892,23.60170318,13.97149498,14.61754408,14.77884442,..
Sudan,SDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1.230923701,23.60330618,18.52980371,21.53437845,23.44106901,15.24976614,21.04672579,21.17570757,11.49865685,13.02375413,..,..
Sudan,SDN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,1.338817621,25.05232301,19.74335148,23.14520977,25.14655561,16.48715481,22.83027573,22.08190498,11.96071265,13.5904666,..,..
Sudan,SDN,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,10487704918,8554146953,24837123545,28811663707,33996828132,37470602783,43790709747,46169934760,49753919209,52335001382,58679688564,..
Sudan,SDN,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,10679893443,7779613375,23237884910,26966517187,32099129090,35637893586,41851377621,44481237052,48453107911,51548992923,57936676130,..
Sudan,SDN,Income share held by fourth 20%,SI.DST.04TH.20,..,..,..,..,..,22.73,..,..,..,..,..,..
Sudan,SDN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,26.72,..,..,..,..,..,..
Sudan,SDN,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,42.41,..,..,..,..,..,..
Sudan,SDN,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..,2.74,..,..,..,..,..,..
Sudan,SDN,Income share held by second 20%,SI.DST.02ND.20,..,..,..,..,..,11.65,..,..,..,..,..,..
Sudan,SDN,Income share held by third 20%,SI.DST.03RD.20,..,..,..,..,..,16.4,..,..,..,..,..,..
Sudan,SDN,"Industry, value added (current US$)",NV.IND.TOTL.CD,1821024590,2461231086,9381517621,13262760875,17307238355,12261822035,17668204356,17633801854,13652527484,13444482410,14695730703,..
Sudan,SDN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,618000000,1553000000,8074000000,8775000000,9351540000,9690900000,10044770000,9236008000,9475018000,9918068000,10760000000,..
Ethiopia,ETH,"Population, total",SP.POP.TOTL,48057094,66443603,78735675,80891968,83079608,85302099,87561814,89858696,92191211,94558374,96958732,..
Ethiopia,ETH,Surface area (sq. km),AG.SRF.TOTL.K2,1221900,1104300,1104300,1104300,1104300,1104300,1104300,1104300,1104300,1104300,1104300,..
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,43.64858674,66.443603,78.735675,80.891968,83.079608,85.302099,87.561814,89.858696,92.191211,94.558374,96.958732,..
Ethiopia,ETH,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,12294356408,8282808159,14407106791,17783871684,23011340079,28930389370,33247716566,35237153541,38143234597,44513022310,53189251158,..
Ethiopia,ETH,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,260,120,180,220,280,340,380,390,410,470,550,..
Ethiopia,ETH,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,20151027172,32367852602,57015360489,65449782003,73934453603,80889822613,91938773274,1.04477E+11,1.15545E+11,1.29565E+11,1.44439E+11,..
Ethiopia,ETH,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,420,490,720,810,890,950,1050,1160,1250,1370,1490,..
Ethiopia,ETH,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,7.96,..,..,..,..,..
Ethiopia,ETH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.246,6.529,5.52,5.353,5.193,5.043,4.902,4.769,4.642,4.519,..,..
Ethiopia,ETH,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,118.3444,110.1392,87.8984,83.571,80.2838,76.9966,73.7094,70.4222,67.135,63.6274,60.1198,..
Ethiopia,ETH,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,4.8,8.1,..,..,..,..,..,28.6,..,..,..,..
Ethiopia,ETH,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,5.6,..,..,..,..,..,10,..,23.1,..,..
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,204.6,145.1,101.3,93.8,86.9,80.8,75.7,71.3,67.7,64.6,61.8,59.2
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,35.30985,54.8927803,83.6256485,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,13.6440897,29.02539063,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Forest area (sq. km),AG.LND.FRST.K2,167350,137050,128590,127180,125776,124368,122960,121552,120144,..,..,..
Ethiopia,ETH,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,17.7223359,17.7223359,17.96354454,18.39838797,18.39838797,18.39838797,18.40993546,..,18.40993546,..,..,..
Ethiopia,ETH,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,4.555737705,..,..
Ethiopia,ETH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,437.9536557,435.1269753,440.955831,442.8769739,451.8584633,458.4935595,469.7493362,483.1945814,493.4723875,..,..,..
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.062799074,0.087585994,0.068835709,0.073120622,0.076668381,0.076906232,0.07559157,0.083943117,..,..,..,..
Ethiopia,ETH,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,22.51488615,22.68088923,37.36552713,39.46003638,40.91256666,42.12088615,51.18669652,55.96564633,57.4349761,..,..,..
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,12175166751,8242392101,15280861839,19707616771,27066912637,32437389114,29933790334,31952763089,43310721414,47524728957,54797679658,..
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.726451776,6.073217519,10.83472707,11.45616699,10.78852169,8.802553193,12.55053833,11.17829624,8.647811053,10.49043607,9.936059663,..
Ethiopia,ETH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.271374464,9.464718949,11.55234983,17.22057945,30.3116731,24.14641528,1.444572337,20.06187506,33.54140573,4.716941982,10.18371008,..
Ethiopia,ETH,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,52.04077701,47.75863928,45.87827519,45.46158958,48.43371359,48.63701309,44.74109706,44.66957015,47.98313014,45.02585689,42.32509083,..
Ethiopia,ETH,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,9.783153031,12.20051417,12.50666301,12.46603075,10.94081416,10.2647757,10.18505118,10.46583735,10.25682589,11.9494172,15.42960928,..
